,stop_code,stop_name,stop_desc,stop_lat,stop_lon
339,392,Кардіологічний центр (392),"вул. Кульпарківська, 28",49.831125,23.990551999999997
340,508,Боднарівка (508),"вул. І. Рубчака, 2",49.805490999999996,24.01776
341,298,Рубчака (298),"вул. І. Рубчака, 18",49.806159,24.011567000000003
342,568,Тролейбусне депо (568),"вул. Тролейбусна, 1",49.807404,24.007479
343,479,Коледж телекомунікацій (479),"вул. Володимира Великого, 12",49.809964,24.007037
344,481,Володимира Великого (481),"вул. Володимира Великого, 22",49.810340999999994,24.001104
345,482,Океан (482),"вул. Володимира Великого, 22",49.810790999999995,23.996603
346,484,Боткіна (484),"вул. Володимира Великого, 50",49.811440000000005,23.990130999999998
347,129,Кульчицької (129),"вул. Виговського, 47",49.816714000000005,23.97235
348,128,Любінська-Виговського (128),"вул. Виговського, 41",49.819621000000005,23.969860999999998
349,126,Залізнична РА (126),"вул. Виговського, 29",49.823269,23.967554999999997
350,125,Поліклініка №5 (125),"вул. Виговського, 17",49.826297,23.967919000000002
351,100,Мотозавод (100),"вул. Городоцька, 249",49.830834,23.969448
352,179,Сяйво (179),"вул. Сяйво, 10",49.83765,23.977221
353,145,Широка (0145),,49.84303,23.980401999999998
354,143,Ливарна (0143),,49.844590000000004,23.984318
355,139,Левандівська (139),"вул. Левандівська, 1",49.848433,23.994462
356,185,Янівський цвинтар (185),"вул. Шевченка, 128",49.849599,23.995148999999998
357,184,Крупзавод (184),вул. Т. Шевченка 113,49.850967,23.991813
358,144,Ливарна (0144),вул. Левандівська 18,49.84449,23.983653
359,181,Широка (181),вул. Сяйво 91,49.842048,23.979008
360,180,Сяйво (180),"вул. Сяйво, 23",49.836671,23.976797
361,124,Мотозавод (124),"вул. І. Виговського, 4",49.830065999999995,23.968123000000002
362,127,Поліклініка №5 (127),вул. І. Виговського 32,49.825854,23.967635
363,133,Любінська-Виговського (133),"вул. І. Виговського (вул. Чуваська, 12)",49.820015999999995,23.969389000000003
364,134,Кульчицької (134),вул. І. Виговського (навпроти № 45А),49.817378000000005,23.971503
365,485,Боткіна (485),"вул. Володимира Великого, 111",49.811147999999996,23.991673000000002
366,486,Океан (486),"вул. Володимира Великого (вул. Кн.Ольги, 106)",49.810497,23.998132000000002
367,483,Володимира Великого (483),вул. Володимира Великого 35,49.809971000000004,24.004725
368,736,Коледж телекомунікацій (736),"вул. В. Великого, 27",49.80959,24.008761
369,480,Янева (480),вул. Володимира Великого 21,49.808856,24.012052
370,354,Антонича (354),"вул. Антонича, 8",49.785185,24.069741
371,406,Трильовського (406),вул. К. Трильовського 21,49.783734,24.067279
372,337,Модем (337),"вул. Пасічна, 160",49.806883,24.064467999999998
373,335,Трембіта (335),"вул. Пасічна, 127а",49.807347,24.070219
374,333,Пирогівка (333),"вул. Пирогівка, 4",49.807361,24.076495
375,331,Пимоненка (331),"вул. Пасічна, 125",49.809185,24.078947
376,253,Автостанція №6 (253),"вул. Личаківська, 157",49.835865000000005,24.071536
377,198,Богданівська (198),"вул. Богданівська, 2",49.84048,24.085695
378,201,Старознесенська (201),"вул. Богданівська (вул. Старознесенська, 161)",49.849194,24.083147
379,203,Гайдучка (203),вул. Богданівська (навпроти № 100),49.852854,24.077547
380,200,Авторинок (200),"вул. Богданівська, 42",49.854268,24.076785
381,230,Ковельська (230),"вул. Ковельська (вул. Пластова, 2)",49.859061,24.059070000000002
382,228,Милятинська (228),"вул. Ковельська, 41",49.857515,24.057266000000002
383,274,Корейська (274),"вул. Новознесенська, 67",49.855569,24.053627
384,583,Фабрика повидла (583),"вул. Б. Хмельницького, 122",49.855315999999995,24.045054
385,585,Височана (585),"вул. Б. Хмельницького, 158",49.858290999999994,24.047576
386,587,Радіоринок (587),вул. Б. Хмельницького 176,49.862322999999996,24.051003
387,591,Автостанція №2 (591),"вул. Б. Хмельницького, 225",49.864118,24.052429999999998
388,590,Радіоринок (590),вул. Б. Хмельницького 217,49.861909000000004,24.050476999999997
389,588,Височана (588),"вул. Б. Хмельницького, 201",49.858109999999996,24.047269
390,272,Фабрика повидла (272),"вул. Механічна (вул. Б.Хмельницького, 122)",49.855266,24.04539
391,273,Корейська (273),"вул. Новознесенська, 34",49.855540999999995,24.053444
392,229,Милятинська (229),"вул. Ковельська, 50",49.857506,24.057382
393,288,Ковельська (288),"вул. Пластова, 4",49.859377,24.060670000000002
394,199,Авторинок (199),"вул. Богданівська, 11",49.854583,24.076232
395,213,Богданівська (213),вул. Глинянський Тракт (навпроти № 70),49.840171999999995,24.084671
396,204,Гайдучка (204),вул. Богданівська (перехрестя з вул. С.Гайдучка),49.853231,24.077375
397,202,Старознесенська (202),"вул. Богданівська (вул. Старознесенська, 192)",49.848987,24.083217
398,332,Пимоненка (332),"вул. Пасічна, 125",49.809287,24.078925
399,334,Пирогівка (334),"вул. Пасічна, 4",49.807395,24.076259
400,336,Трембіта (336),"вул. Пасічна, 127а",49.807409,24.069575
401,338,Модем (338),"вул. Пасічна, 156",49.807014,24.064435999999997
402,406-01,Трильовського (406-01),"вул. К. Трильовського, 21",49.783599,24.067279
403,312,Підзамче (312),"вул. Б. Хмельницького, 56",49.852179,24.032957999999997
404,580,Остряниці (580),"вул. Б. Хмельницького, 80",49.853089000000004,24.035774
405,582,Промислова (582),вул. Б. Хмельницького 106,49.853732,24.041782
406,1317,"Дубляни, ЛЕО (1317)","с. Малехів, М-06",49.892119,24.100699
407,1319,"Дубляни, Древній Град (1319)","с. Малехів, М-06",49.892758,24.124472
408,1321,"Дубляни, Дальнобой (1321)","с. Малехів, М-06",49.894164,24.1311
409,1323,Гамаліївка (1323),"с. Гамаліївка, М-06",49.901414,24.148714000000002
410,1341,Малі Підліски (1341),,49.918739,24.160228
411,1351,"Ситихів, Центр (1351)","с. Ситихів, вул. Ситихівська",49.926199,24.120668
412,1352,"Ситихів, Центр (1352)","с. Ситихів, вул. Ситихівська",49.926066,24.122637
413,1342,Малі Підліски (1342),с. Малі Підліски М-06,49.918326,24.159866
414,1324,Гамаліївка (1324),"с. Гамаліївка, М-06",49.901796000000004,24.149349
415,1322,"Дубляни, Дальнобой (1322)",с. Малехів М-09,49.894593,24.131979
416,1320,"Дубляни, Древній Град (1320)","м. Дубляни, М-06",49.892801,24.124303
417,1318,"Дубляни, ЛЕО (1318)","м. Дубляни, М-06",49.89216,24.100978
418,586,Фабрика повидла (586),вул. Б. Хмельницького 173,49.855482,24.045049
419,275,Промислова (275),"вул. Б.Хмельницького, 143",49.853790999999994,24.041610000000002
420,584,Остряниці (584),"вул. Б. Хмельницького, 127",49.85344,24.038427
421,581,Підзамче (581),"вул. Б. Хмельницького, 87",49.852392,24.033298000000002
422,1022,"Винники, Винниченка (1022)","м. Винники, вул. Івасюка, 17",49.819483,24.137151
423,1005,"Винники, Галицька (1005)","м. Винники, вул. Галицька, 42",49.817308000000004,24.143953
424,1027,"Винники, Яворницького (1027)","м. Винники, вул. Галицька, 76",49.817951,24.153225
425,1007,"Винники, Кільцева (1007)","м. Винники, вул. Галицька, 109",49.817752,24.157589
